CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment,Churn
15953,64.0,8,1659.38,2,2,1,Good Customers,0
15955,58.0,14,4416.26,2,3,2,Good Customers,0
15957,31.0,1,428.89,2,1,1,Low Value Customers,0
15958,,1,104.35,1,1,1,Inactive Customers,0
15963,,2,470.76,1,1,1,Inactive Customers,0
15965,28.0,4,845.64,3,1,1,Low Value Customers,0
15967,,2,418.83,1,1,1,Inactive Customers,0
15969,2.0,3,666.1,3,1,1,Low Value Customers,0
15970,303.0,1,314.1,1,1,1,Inactive Customers,1
15971,66.0,12,4199.85,2,3,2,Good Customers,0
15973,366.0,1,307.82000000000005,1,1,1,Inactive Customers,1
15974,94.0,7,3442.15,1,2,2,Inactive Customers,1
15975,,1,371.01,1,1,1,Inactive Customers,0
15976,219.0,2,430.94,1,1,1,Inactive Customers,1
15977,,2,1054.73,1,1,1,Inactive Customers,0
15978,,1,1098.78,1,1,1,Inactive Customers,0
15980,88.0,3,2398.86,2,1,2,Low Value Customers,0
15981,241.0,8,3408.48,1,2,2,Inactive Customers,1
15983,365.0,4,1475.02,1,1,1,Inactive Customers,1
15984,2.0,10,2837.67,3,3,2,Best Customers,0
15985,122.0,2,1142.42,1,1,1,Inactive Customers,1
15986,29.0,1,168.12,3,1,1,Low Value Customers,0
15987,120.0,7,1451.28,1,2,1,Inactive Customers,1
15988,,1,158.03,1,1,1,Inactive Customers,0
15990,,2,792.11,1,1,1,Inactive Customers,0
15992,3.0,1,41.99,3,1,1,Low Value Customers,0
15993,8.0,7,2797.57,3,2,2,Good Customers,0
15994,,1,427.07,1,1,1,Inactive Customers,0
15996,87.0,6,1060.68,2,2,1,Good Customers,0
15998,36.0,5,3089.97,2,2,2,Good Customers,0
16000,2.0,3,12393.7,3,1,3,Low Value Customers,0
16003,29.0,5,2735.37,3,2,2,Good Customers,0
16005,182.0,4,615.39,1,1,1,Inactive Customers,1
16006,210.0,1,101.4,1,1,1,Inactive Customers,1
16007,67.0,4,1701.94,2,1,1,Low Value Customers,0
16008,,3,478.78,1,1,1,Inactive Customers,0
16009,31.0,4,992.71,2,1,1,Low Value Customers,0
16010,245.0,3,407.5,1,1,1,Inactive Customers,1
16011,7.0,16,3362.71,3,3,2,Best Customers,0
16012,34.0,3,1415.29,2,1,1,Low Value Customers,0
16013,3.0,47,37130.6,3,3,3,Best Customers,0
16014,37.0,3,662.38,2,1,1,Low Value Customers,0
16015,3.0,3,705.39,3,1,1,Low Value Customers,0
16016,2.0,8,1508.76,3,2,1,Good Customers,0
16017,,1,211.88,1,1,1,Inactive Customers,0
16018,179.0,2,408.9,1,1,1,Inactive Customers,1
16019,336.0,9,3786.24,1,2,2,Inactive Customers,1
16020,64.0,3,851.01,2,1,1,Low Value Customers,0
16022,,1,628.28,1,1,1,Inactive Customers,0
16023,,3,719.81,1,1,1,Inactive Customers,0
16024,,1,251.24,1,1,1,Inactive Customers,0
16025,29.0,1,439.66,3,1,1,Low Value Customers,0
16026,,1,236.09,1,1,1,Inactive Customers,0
16027,91.0,6,934.62,1,2,1,Inactive Customers,1
16029,38.0,63,81024.84,2,3,3,Good Customers,0
16030,309.0,1,331.24,1,1,1,Inactive Customers,1
16031,91.0,2,548.94,1,1,1,Inactive Customers,1
16033,5.0,20,8816.4,3,3,3,Best Customers,0
16034,332.0,3,437.7000000000001,1,1,1,Inactive Customers,1
16036,,2,758.9200000000001,1,1,1,Inactive Customers,0
16037,304.0,3,855.02,1,1,1,Inactive Customers,1
16038,7.0,3,471.78,3,1,1,Low Value Customers,0
16040,64.0,3,1313.55,2,1,1,Low Value Customers,0
16041,30.0,3,3166.4,3,1,2,Low Value Customers,0
16042,331.0,5,1197.27,1,2,1,Inactive Customers,1
16043,37.0,4,773.99,2,1,1,Low Value Customers,0
16045,119.0,4,1340.7,1,1,1,Inactive Customers,1
16048,372.0,2,256.44,1,1,1,Inactive Customers,1
16049,,3,1111.79,1,1,1,Inactive Customers,0
16050,,1,137.9,1,1,1,Inactive Customers,0
16052,,1,362.06,1,1,1,Inactive Customers,0
16053,32.0,2,1511.95,2,1,1,Low Value Customers,0
16054,,1,783.9,1,1,1,Inactive Customers,0
16055,220.0,1,134.8,1,1,1,Inactive Customers,1
16056,,1,664.85,1,1,1,Inactive Customers,0
16057,95.0,7,2263.12,1,2,2,Inactive Customers,1
16059,65.0,6,1459.86,2,2,1,Good Customers,0
16062,240.0,4,1153.62,1,1,1,Inactive Customers,1
16063,,1,335.32,1,1,1,Inactive Customers,0
16065,364.0,1,372.09,1,1,1,Inactive Customers,1
16066,31.0,5,1521.87,2,2,1,Good Customers,0
16070,31.0,2,852.15,2,1,1,Low Value Customers,0
16071,,1,326.24,1,1,1,Inactive Customers,0
16072,,1,584.3199999999999,1,1,1,Inactive Customers,0
16073,,1,122.4,1,1,1,Inactive Customers,0
16076,2.0,10,2234.73,3,3,2,Best Customers,0
16078,283.0,1,79.2,1,1,1,Inactive Customers,1
16079,,3,1352.0,1,1,1,Inactive Customers,0
16080,273.0,2,217.16,1,1,1,Inactive Customers,1
16081,184.0,5,2806.9,1,2,2,Inactive Customers,1
16083,,2,1317.62,1,1,1,Inactive Customers,0
16084,,1,436.18,1,1,1,Inactive Customers,0
16085,57.0,5,981.51,2,2,1,Good Customers,0
16086,58.0,5,1121.39,2,2,1,Good Customers,0
16091,154.0,2,315.06,1,1,1,Inactive Customers,1
16092,,3,817.86,1,1,1,Inactive Customers,0
16093,,1,17.0,1,1,1,Inactive Customers,0
16094,28.0,4,1078.23,3,1,1,Low Value Customers,0
16096,,1,320.62,1,1,1,Inactive Customers,0
16097,,1,185.05,1,1,1,Inactive Customers,0
16098,127.0,7,2005.63,1,2,2,Inactive Customers,1
16099,,3,731.9,1,1,1,Inactive Customers,0
16101,,1,1290.7,1,1,1,Inactive Customers,0
16102,98.0,3,1842.14,1,1,1,Inactive Customers,1
16103,6.0,6,1429.64,3,2,1,Good Customers,0
16104,61.0,1,302.36,2,1,1,Low Value Customers,0
16105,248.0,1,336.96,1,1,1,Inactive Customers,1
16106,65.0,1,108.38,2,1,1,Low Value Customers,0
16107,28.0,7,3204.1600000000003,3,2,2,Good Customers,0
16108,,1,842.5,1,1,1,Inactive Customers,0
16109,218.0,2,611.88,1,1,1,Inactive Customers,1
16110,310.0,3,1337.48,1,1,1,Inactive Customers,1
16112,154.0,4,195.74,1,1,1,Inactive Customers,1
16113,182.0,1,161.38,1,1,1,Inactive Customers,1
16114,,1,135.75000000000003,1,1,1,Inactive Customers,0
16115,179.0,8,1667.97,1,2,1,Inactive Customers,1
16116,211.0,1,612.78,1,1,1,Inactive Customers,1
16117,189.0,1,232.21,1,1,1,Inactive Customers,1
16119,7.0,2,423.36,3,1,1,Low Value Customers,0
16120,58.0,4,1309.14,2,1,1,Low Value Customers,0
16121,215.0,2,867.11,1,1,1,Inactive Customers,1
16122,332.0,4,684.42,1,1,1,Inactive Customers,1
16123,,1,307.78000000000003,1,1,1,Inactive Customers,0
16124,,1,249.0,1,1,1,Inactive Customers,0
16125,366.0,1,289.35,1,1,1,Inactive Customers,1
16126,28.0,4,6287.77,3,1,3,Low Value Customers,0
16127,,1,656.25,1,1,1,Inactive Customers,0
16128,36.0,5,1880.22,2,2,1,Good Customers,0
16131,,6,3506.54,1,2,2,Inactive Customers,0
16133,3.0,33,14589.04,3,3,3,Best Customers,0
16134,,2,618.09,1,1,1,Inactive Customers,0
16135,,1,517.55,1,1,1,Inactive Customers,0
16136,59.0,3,709.38,2,1,1,Low Value Customers,0
16139,,3,635.4100000000001,1,1,1,Inactive Customers,0
16140,65.0,2,725.1800000000001,2,1,1,Low Value Customers,0
16141,87.0,1,620.4,2,1,1,Low Value Customers,0
16142,249.0,1,535.34,1,1,1,Inactive Customers,1
16143,2.0,6,2424.94,3,2,2,Good Customers,0
16144,246.0,1,175.2,1,1,1,Inactive Customers,1
16145,8.0,11,3799.49,3,3,2,Best Customers,0
16146,156.0,3,734.13,1,1,1,Inactive Customers,1
16147,,1,375.0,1,1,1,Inactive Customers,0
16148,,1,76.32000000000001,1,1,1,Inactive Customers,0
16149,4.0,2,280.52,3,1,1,Low Value Customers,0
16150,88.0,5,2053.02,2,2,2,Good Customers,0
16152,,1,1829.04,1,1,1,Inactive Customers,0
16153,185.0,5,1824.23,1,2,1,Inactive Customers,1
16156,8.0,9,3122.04,3,2,2,Good Customers,0
16157,,3,656.69,1,1,1,Inactive Customers,0
16159,281.0,1,348.2,1,1,1,Inactive Customers,1
16160,64.0,2,1025.44,2,1,1,Low Value Customers,0
16161,1.0,19,5575.56,3,3,3,Best Customers,0
16162,251.0,1,37.4,1,1,1,Inactive Customers,1
16163,364.0,2,856.6,1,1,1,Inactive Customers,1
16164,,3,822.48,1,1,1,Inactive Customers,0
16168,29.0,27,3787.6,3,3,2,Best Customers,0
16169,7.0,4,1822.97,3,1,1,Low Value Customers,0
16170,183.0,6,1885.05,1,2,1,Inactive Customers,1
16171,58.0,1,73.19999999999999,2,1,1,Low Value Customers,0
16172,94.0,5,1140.21,1,2,1,Inactive Customers,1
16173,37.0,6,1418.32,2,2,1,Good Customers,0
16174,125.0,3,1009.55,1,1,1,Inactive Customers,1
16175,93.0,4,1037.59,1,1,1,Inactive Customers,1
16177,,1,331.95,1,1,1,Inactive Customers,0
16178,,1,197.9,1,1,1,Inactive Customers,0
16179,60.0,1,215.83,2,1,1,Low Value Customers,0
16180,126.0,8,10254.18,1,2,3,Inactive Customers,1
16181,,1,305.54,1,1,1,Inactive Customers,0
16182,129.0,4,6617.65,1,1,3,Inactive Customers,1
16183,66.0,1,338.71000000000004,2,1,1,Low Value Customers,0
16184,63.0,6,1158.79,2,2,1,Good Customers,0
16185,,2,529.41,1,1,1,Inactive Customers,0
16186,66.0,12,4006.94,2,3,2,Good Customers,0
16187,31.0,15,6911.4400000000005,2,3,3,Good Customers,0
16188,242.0,4,981.86,1,1,1,Inactive Customers,1
16189,,2,215.48,1,1,1,Inactive Customers,0
16190,,1,215.08,1,1,1,Inactive Customers,0
16191,2.0,13,5180.52,3,3,3,Best Customers,0
16193,,1,314.45,1,1,1,Inactive Customers,0
16198,,1,400.681,1,1,1,Inactive Customers,0
16200,3.0,2,1080.62,3,1,1,Low Value Customers,0
16201,2.0,4,1863.47,3,1,1,Low Value Customers,0
16202,,1,365.27,1,1,1,Inactive Customers,0
16203,58.0,4,592.9,2,1,1,Low Value Customers,0
16204,,1,405.71,1,1,1,Inactive Customers,0
16205,30.0,4,761.38,3,1,1,Low Value Customers,0
16206,124.0,4,537.0600000000001,1,1,1,Inactive Customers,1
16207,,1,394.38,1,1,1,Inactive Customers,0
16208,,2,664.26,1,1,1,Inactive Customers,0
16209,88.0,5,2262.62,2,2,2,Good Customers,0
16210,1.0,18,21086.3,3,3,3,Best Customers,0
16211,88.0,1,547.02,2,1,1,Low Value Customers,0
16212,282.0,2,690.34,1,1,1,Inactive Customers,1
16213,,1,159.0,1,1,1,Inactive Customers,0
16214,252.0,3,1062.75,1,1,1,Inactive Customers,1
16215,,1,242.35,1,1,1,Inactive Customers,0
16216,,1,914.93,1,1,1,Inactive Customers,0
16217,281.0,2,304.25,1,1,1,Inactive Customers,1
16218,29.0,7,3084.68,3,2,2,Good Customers,0
16221,36.0,3,864.86,2,1,1,Low Value Customers,0
16222,,1,846.72,1,1,1,Inactive Customers,0
16224,249.0,4,1295.3,1,1,1,Inactive Customers,1
16225,276.0,5,1096.32,1,2,1,Inactive Customers,1
16226,,3,255.12,1,1,1,Inactive Customers,0
16227,,1,314.22,1,1,1,Inactive Customers,0
16229,212.0,2,1010.6,1,1,1,Inactive Customers,1
16230,189.0,2,542.03,1,1,1,Inactive Customers,1
16232,214.0,4,990.88,1,1,1,Inactive Customers,1
16233,365.0,3,536.6800000000001,1,1,1,Inactive Customers,1
16235,186.0,5,867.3100000000001,1,2,1,Inactive Customers,1
16236,,1,432.2,1,1,1,Inactive Customers,0
16239,189.0,2,414.2,1,1,1,Inactive Customers,1
16240,,2,3718.8,1,1,2,Inactive Customers,0
16241,31.0,13,2607.87,2,3,2,Good Customers,0
16242,7.0,7,3603.21,3,2,2,Good Customers,0
16243,33.0,2,409.1,2,1,1,Low Value Customers,0
16244,211.0,2,1522.75,1,1,1,Inactive Customers,1
16245,121.0,3,1413.66,1,1,1,Inactive Customers,1
16247,,1,114.56,1,1,1,Inactive Customers,0
16248,61.0,1,152.94,2,1,1,Low Value Customers,0
16249,,5,1800.07,1,2,1,Inactive Customers,0
16250,373.0,2,389.44,1,1,1,Inactive Customers,1
16253,66.0,2,3683.86,2,1,2,Low Value Customers,0
16255,95.0,8,2619.91,1,2,2,Inactive Customers,1
16256,,1,752.4300000000001,1,1,1,Inactive Customers,0
16257,,1,46.95,1,1,1,Inactive Customers,0
16258,126.0,5,5203.51,1,2,3,Inactive Customers,1
16260,,1,1035.45,1,1,1,Inactive Customers,0
16261,245.0,4,746.83,1,1,1,Inactive Customers,1
16265,158.0,9,5447.0,1,2,3,Inactive Customers,1
16266,,7,861.89,1,2,1,Inactive Customers,0
16268,,2,667.65,1,1,1,Inactive Customers,0
16270,,1,1141.24,1,1,1,Inactive Customers,0
16271,2.0,5,1429.24,3,2,1,Good Customers,0
16272,,1,411.7,1,1,1,Inactive Customers,0
16274,372.0,1,357.95,1,1,1,Inactive Customers,1
16275,,1,559.87,1,1,1,Inactive Customers,0
16276,,1,810.6,1,1,1,Inactive Customers,0
16278,,1,566.38,1,1,1,Inactive Customers,0
16279,,3,1509.58,1,1,1,Inactive Customers,0
16281,,1,2062.06,1,1,2,Inactive Customers,0
16282,339.0,1,168.3,1,1,1,Inactive Customers,1
16283,5.0,5,1570.81,3,2,1,Good Customers,0
16284,30.0,2,823.97,3,1,1,Low Value Customers,0
16287,,1,142.5,1,1,1,Inactive Customers,0
16292,121.0,1,302.25,1,1,1,Inactive Customers,1
16293,91.0,10,2248.99,1,3,2,Inactive Customers,1
16295,57.0,4,1328.55,2,1,1,Low Value Customers,0
16297,,1,301.9,1,1,1,Inactive Customers,0
16298,186.0,3,598.2,1,1,1,Inactive Customers,1
16302,126.0,1,233.22,1,1,1,Inactive Customers,1
16303,332.0,3,5360.63,1,1,3,Inactive Customers,1
16305,,1,361.22,1,1,1,Inactive Customers,0
16306,213.0,6,632.27,1,2,1,Inactive Customers,1
16308,37.0,4,2560.0,2,1,2,Low Value Customers,0
16309,,2,706.57,1,1,1,Inactive Customers,0
16311,,2,616.26,1,1,1,Inactive Customers,0
16313,2.0,2,274.15000000000003,3,1,1,Low Value Customers,0
16315,,1,226.37,1,1,1,Inactive Customers,0
16316,63.0,8,2938.91,2,2,2,Good Customers,0
16317,119.0,3,1341.65,1,1,1,Inactive Customers,1
16318,34.0,1,328.15000000000003,2,1,1,Low Value Customers,0
16319,217.0,1,404.4,1,1,1,Inactive Customers,1
16320,212.0,2,1038.46,1,1,1,Inactive Customers,1
16321,304.0,5,373.65,1,2,1,Inactive Customers,1
16322,0.0,2,326.75,3,1,1,Low Value Customers,0
16323,,1,207.50000000000003,1,1,1,Inactive Customers,0
16324,127.0,3,428.68,1,1,1,Inactive Customers,1
16325,154.0,3,594.24,1,1,1,Inactive Customers,1
16326,5.0,14,3110.96,3,3,2,Best Customers,0
16327,369.0,6,3844.22,1,2,2,Inactive Customers,1
16330,,3,251.91,1,1,1,Inactive Customers,0
16332,27.0,7,1593.2,3,2,1,Good Customers,0
16333,7.0,22,26626.8,3,3,3,Best Customers,0
16337,36.0,1,151.05,2,1,1,Low Value Customers,0
16338,156.0,1,214.8,1,1,1,Inactive Customers,1
16339,,1,109.95,1,1,1,Inactive Customers,0
16340,,1,549.07,1,1,1,Inactive Customers,0
16341,,4,1971.87,1,1,1,Inactive Customers,0
16342,,4,322.41,1,1,1,Inactive Customers,0
16343,,2,370.48,1,1,1,Inactive Customers,0
16344,157.0,1,101.1,1,1,1,Inactive Customers,1
16345,,1,575.41,1,1,1,Inactive Customers,0
16347,35.0,2,887.65,2,1,1,Low Value Customers,0
16348,31.0,7,1469.45,2,2,1,Good Customers,0
16349,,1,53.5,1,1,1,Inactive Customers,0
16350,64.0,4,1116.47,2,1,1,Low Value Customers,0
16351,332.0,1,153.9,1,1,1,Inactive Customers,1
16352,37.0,2,494.44,2,1,1,Low Value Customers,0
16353,3.0,23,6675.71,3,3,3,Best Customers,0
16354,62.0,2,395.8,2,1,1,Low Value Customers,0
16356,277.0,3,211.77,1,1,1,Inactive Customers,1
16357,32.0,3,658.88,2,1,1,Low Value Customers,0
16358,0.0,4,2027.5,3,1,2,Low Value Customers,0
16359,6.0,9,1750.92,3,2,1,Good Customers,0
16360,4.0,6,3512.53,3,2,2,Good Customers,0
16361,,4,896.66,1,1,1,Inactive Customers,0
16362,31.0,5,734.77,2,2,1,Good Customers,0
16363,,1,109.36,1,1,1,Inactive Customers,0
16364,,2,707.04,1,1,1,Inactive Customers,0
16365,36.0,9,1540.42,2,2,1,Good Customers,0
16366,,1,327.3,1,1,1,Inactive Customers,0
16367,36.0,2,804.49,2,1,1,Low Value Customers,0
16368,1.0,2,497.43,3,1,1,Low Value Customers,0
16369,,3,1553.66,1,1,1,Inactive Customers,0
16370,182.0,4,1320.56,1,1,1,Inactive Customers,1
16372,32.0,2,367.93,2,1,1,Low Value Customers,0
16374,65.0,2,473.03,2,1,1,Low Value Customers,0
16376,8.0,2,987.01,3,1,1,Low Value Customers,0
16377,,1,676.2,1,1,1,Inactive Customers,0
16378,246.0,3,362.95,1,1,1,Inactive Customers,1
16379,3.0,4,2157.4,3,1,2,Low Value Customers,0
16380,60.0,1,1780.59,2,1,1,Low Value Customers,0
16383,,2,668.36,1,1,1,Inactive Customers,0
16384,89.0,2,584.5,2,1,1,Low Value Customers,0
16385,59.0,3,555.89,2,1,1,Low Value Customers,0
16386,28.0,2,317.2,3,1,1,Low Value Customers,0
16387,,1,94.36,1,1,1,Inactive Customers,0
16389,282.0,4,1382.0700000000002,1,1,1,Inactive Customers,1
16392,,1,221.19,1,1,1,Inactive Customers,0
16393,1.0,13,3046.21,3,3,2,Best Customers,0
16394,247.0,5,1555.34,1,2,1,Inactive Customers,1
16395,60.0,5,1486.9,2,2,1,Good Customers,0
16398,153.0,2,1705.8,1,1,1,Inactive Customers,1
16399,,2,408.57,1,1,1,Inactive Customers,0
16400,94.0,1,303.93,1,1,1,Inactive Customers,1
16401,0.0,12,4098.32,3,3,2,Best Customers,0
16402,368.0,2,299.6,1,1,1,Inactive Customers,1
16403,,1,177.5,1,1,1,Inactive Customers,0
16404,,1,443.05,1,1,1,Inactive Customers,0
16405,301.0,2,167.25,1,1,1,Inactive Customers,1
16406,,1,163.07,1,1,1,Inactive Customers,0
16407,241.0,10,2126.93,1,3,2,Inactive Customers,1
16409,35.0,5,2028.88,2,2,2,Good Customers,0
16411,368.0,2,214.65,1,1,1,Inactive Customers,1
16412,,1,151.83,1,1,1,Inactive Customers,0
16413,,1,262.2,1,1,1,Inactive Customers,0
16414,279.0,2,126.25,1,1,1,Inactive Customers,1
16415,,1,210.35,1,1,1,Inactive Customers,0
16416,,3,1051.4,1,1,1,Inactive Customers,0
16418,92.0,3,675.27,1,1,1,Inactive Customers,1
16419,128.0,6,972.23,1,2,1,Inactive Customers,1
16422,31.0,51,34684.4,2,3,3,Good Customers,0
16423,,1,346.12,1,1,1,Inactive Customers,0
16424,190.0,1,133.56,1,1,1,Inactive Customers,1
16425,301.0,1,302.7,1,1,1,Inactive Customers,1
16426,1.0,10,1908.25,3,3,1,Best Customers,0
16427,,2,241.06,1,1,1,Inactive Customers,0
16429,,1,284.55,1,1,1,Inactive Customers,0
16430,,1,300.85,1,1,1,Inactive Customers,0
16431,212.0,3,642.81,1,1,1,Inactive Customers,1
16432,63.0,1,287.40000000000003,2,1,1,Low Value Customers,0
16433,27.0,1,184.26,3,1,1,Low Value Customers,0
16434,28.0,7,1522.25,3,2,1,Good Customers,0
16438,5.0,5,798.35,3,2,1,Good Customers,0
16440,7.0,5,3640.67,3,2,2,Good Customers,0
16441,66.0,2,381.2,2,1,1,Low Value Customers,0
16442,1.0,3,616.79,3,1,1,Low Value Customers,0
16444,94.0,4,654.67,1,1,1,Inactive Customers,1
16445,33.0,1,230.51,2,1,1,Low Value Customers,0
16446,0.0,2,168472.5,3,1,3,Low Value Customers,0
16447,,1,259.01,1,1,1,Inactive Customers,0
16448,,1,188.89,1,1,1,Inactive Customers,0
16449,280.0,2,707.69,1,1,1,Inactive Customers,1
16450,,1,311.92,1,1,1,Inactive Customers,0
16451,,1,266.97,1,1,1,Inactive Customers,0
16454,63.0,2,6.9,2,1,1,Low Value Customers,0
16455,63.0,7,1841.18,2,2,1,Good Customers,0
16456,98.0,5,2158.37,1,2,2,Inactive Customers,1
16457,217.0,1,208.36,1,1,1,Inactive Customers,1
16458,2.0,18,3482.74,3,3,2,Best Customers,0
16460,27.0,3,814.72,3,1,1,Low Value Customers,0
16461,,1,151.42,1,1,1,Inactive Customers,0
16462,185.0,3,136.0,1,1,1,Inactive Customers,1
16463,,4,1422.4,1,1,1,Inactive Customers,0
16464,,3,1314.68,1,1,1,Inactive Customers,0
16466,33.0,7,1603.46,2,2,1,Good Customers,0
16468,,1,74.9,1,1,1,Inactive Customers,0
16469,245.0,4,650.43,1,1,1,Inactive Customers,1
16470,,4,762.39,1,1,1,Inactive Customers,0
16471,274.0,1,223.95,1,1,1,Inactive Customers,1
16473,336.0,3,316.11,1,1,1,Inactive Customers,1
16474,6.0,7,1871.5,3,2,1,Good Customers,0
16475,87.0,4,544.3,2,1,1,Low Value Customers,0
16477,63.0,7,2494.46,2,2,2,Good Customers,0
16478,64.0,3,331.0,2,1,1,Low Value Customers,0
16479,,2,300.83,1,1,1,Inactive Customers,0
16480,,1,769.29,1,1,1,Inactive Customers,0
16482,,1,220.62,1,1,1,Inactive Customers,0
16483,,1,139.35,1,1,1,Inactive Customers,0
16484,190.0,2,404.3,1,1,1,Inactive Customers,1
16485,,1,363.65,1,1,1,Inactive Customers,0
16488,32.0,3,498.8,2,1,1,Low Value Customers,0
16491,,1,731.5,1,1,1,Inactive Customers,0
16493,,4,1351.63,1,1,1,Inactive Customers,0
16494,,1,826.53,1,1,1,Inactive Customers,0
16495,2.0,3,684.41,3,1,1,Low Value Customers,0
16496,8.0,3,1599.52,3,1,1,Low Value Customers,0
16497,332.0,6,2965.69,1,2,2,Inactive Customers,1
16498,160.0,2,100.97,1,1,1,Inactive Customers,1
16499,364.0,2,365.45,1,1,1,Inactive Customers,1
16500,4.0,6,400.86,3,2,1,Good Customers,0
16503,213.0,4,1431.93,1,1,1,Inactive Customers,1
16504,,1,484.38,1,1,1,Inactive Customers,0
16505,31.0,1,777.6,2,1,1,Low Value Customers,0
16506,,2,90.3,1,1,1,Inactive Customers,0
16509,,1,363.7000000000001,1,1,1,Inactive Customers,0
16510,371.0,1,248.1,1,1,1,Inactive Customers,1
16511,,3,950.26,1,1,1,Inactive Customers,0
16513,4.0,4,874.59,3,1,1,Low Value Customers,0
16515,91.0,5,1627.13,1,2,1,Inactive Customers,1
16516,29.0,1,101.7,3,1,1,Low Value Customers,0
16517,276.0,1,162.70000000000002,1,1,1,Inactive Customers,1
16518,60.0,2,484.32,2,1,1,Low Value Customers,0
16519,364.0,2,215.08,1,1,1,Inactive Customers,1
16520,185.0,3,1046.57,1,1,1,Inactive Customers,1
16523,1.0,21,9418.47,3,3,3,Best Customers,0
16525,1.0,26,13027.45,3,3,3,Best Customers,0
16526,,1,290.36,1,1,1,Inactive Customers,0
16527,,1,228.06,1,1,1,Inactive Customers,0
16528,3.0,1,244.41,3,1,1,Low Value Customers,0
16529,189.0,1,455.25,1,1,1,Inactive Customers,1
16531,36.0,7,1244.59,2,2,1,Good Customers,0
16532,338.0,3,6748.8,1,1,3,Inactive Customers,1
16533,67.0,3,1095.56,2,1,1,Low Value Customers,0
16535,4.0,1,593.75,3,1,1,Low Value Customers,0
16536,,1,548.97,1,1,1,Inactive Customers,0
16539,2.0,4,1388.81,3,1,1,Low Value Customers,0
16542,,1,119.62,1,1,1,Inactive Customers,0
16545,,1,339.3,1,1,1,Inactive Customers,0
16546,372.0,2,787.15,1,1,1,Inactive Customers,1
16549,30.0,10,4154.64,3,3,2,Best Customers,0
16550,184.0,5,2298.97,1,2,2,Inactive Customers,1
16551,95.0,3,922.12,1,1,1,Inactive Customers,1
16552,242.0,2,379.73,1,1,1,Inactive Customers,1
16553,273.0,12,5719.82,1,3,3,Inactive Customers,1
16554,221.0,3,837.1,1,1,1,Inactive Customers,1
16555,34.0,2,285.89,2,1,1,Low Value Customers,0
16556,66.0,7,3313.79,2,2,2,Good Customers,0
16557,,2,281.85,1,1,1,Inactive Customers,0
16558,0.0,20,8338.49,3,3,3,Best Customers,0
16560,,2,841.41,1,1,1,Inactive Customers,0
16561,5.0,2,511.12,3,1,1,Low Value Customers,0
16563,,1,1077.74,1,1,1,Inactive Customers,0
16565,363.0,1,173.7,1,1,1,Inactive Customers,1
16566,,5,614.66,1,2,1,Inactive Customers,0
16567,336.0,2,865.6,1,1,1,Inactive Customers,1
16569,2.0,1,124.2,3,1,1,Low Value Customers,0
16570,31.0,10,3738.4,2,3,2,Good Customers,0
16571,281.0,3,1421.69,1,1,1,Inactive Customers,1
16572,126.0,3,1009.6,1,1,1,Inactive Customers,1
16573,,2,663.61,1,1,1,Inactive Customers,0
16574,,1,451.44,1,1,1,Inactive Customers,0
16581,182.0,1,105.84,1,1,1,Inactive Customers,1
16582,,1,313.62,1,1,1,Inactive Customers,0
16583,373.0,1,233.45,1,1,1,Inactive Customers,1
16584,,2,936.08,1,1,1,Inactive Customers,0
16586,248.0,1,463.95,1,1,1,Inactive Customers,1
16587,,1,225.15,1,1,1,Inactive Customers,0
16589,160.0,3,459.24,1,1,1,Inactive Customers,1
16591,68.0,1,213.5,2,1,1,Low Value Customers,0
16592,3.0,16,4113.68,3,3,2,Best Customers,0
16593,189.0,3,330.03,1,1,1,Inactive Customers,1
16594,,1,181.09,1,1,1,Inactive Customers,0
16595,60.0,1,360.16,2,1,1,Low Value Customers,0
16596,365.0,2,250.15,1,1,1,Inactive Customers,1
16597,3.0,1,90.04,3,1,1,Low Value Customers,0
16598,,1,145.05,1,1,1,Inactive Customers,0
16600,3.0,6,813.52,3,2,1,Good Customers,0
16601,,1,244.8,1,1,1,Inactive Customers,0
16602,35.0,1,528.08,2,1,1,Low Value Customers,0
16603,90.0,2,482.47,2,1,1,Low Value Customers,0
16607,37.0,14,3347.71,2,3,2,Good Customers,0
16609,150.0,7,5493.46,1,2,3,Inactive Customers,1
16610,218.0,1,75.66,1,1,1,Inactive Customers,1
16611,185.0,1,129.49,1,1,1,Inactive Customers,1
16612,32.0,4,1187.66,2,1,1,Low Value Customers,0
16613,,1,618.59,1,1,1,Inactive Customers,0
16614,182.0,1,506.19,1,1,1,Inactive Customers,1
16616,156.0,2,500.42,1,1,1,Inactive Customers,1
